frame,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,Xa,Ya,Xb,Yb,Xc,Yc,Xd,Yd,Xe,Ye,Xf,Yf,Xg,Yg
118,426.9762,57.785713,171.00961,72.88461,340.21112,104.23333,410.99704,135.7426,467.19766,111.12791,552.4394,104.34849,585.16376,101.01092,518.9857,161.32857,259.1383,195.46808,492.9516,206.96237,335.2701,194.72989,155.26596,245.52127,379.05264,275.78946,594.0405,261.5,325.94736,275.28946,473.80927,272.89175,540.6177,342.48038,270.97726,356.20456,423.2,366.1,419.74,432.9,473.30646,448.4355,388.57477,210.8271,140.09091,165.18182,328.375,469.30554,231.9909,210.72728,209.28572,90.71429,277.7065,63.402172,56.22,160.94,605.0073,70.01471,582.2639,218.61806,254.88614,110.05446,188.20967,358.7903,46.263157,52.263157,114.8871,27.844086,313.6091,206.45454,143.93373,418.05423,501.88583,61.177166,88.333336,241.33333,260.75955,472.43893,217.2193,173.61111,189.68129,223.09064,143.15536,219.67514,349.82318,320.9878,587.375,323.26294,167.37209,377.4535,538.6353,429.55295
119,418.45,58.8,172.42857,73.57143,339.67648,104.98235,412.6808,137.70338,466.10605,109.56061,550.76,105.36,584.20746,97.2483,521.47144,160.84285,261.06,195.62,493.42188,206.95312,332.3421,197.71053,154.28181,242.06363,377.57043,274.65494,595.0273,266.05453,322.79166,276.04166,475.7,276.4684,540.9194,341.8871,268.3611,355.58334,421.66278,367.80234,419.57693,429.30768,474.35294,449.29413,388.4091,206.68182,142.98387,166.2742,327.9091,468.32956,224.82631,206.94211,207.2619,90.690475,279.97827,66.64493,51.666668,159.5,605.2986,72.02778,582.28674,219.11765,254.86284,109.70354,189.13333,362.16666,43.2125,50.4875,117.94681,30.351065,314.98672,207.93362,141.81325,419.7289,500.63846,59.23077,87.34906,237.06604,261.83334,473.425,217.25342,174.67123,191.03987,220.65952,143.75308,220.59259,350.63812,322.0304,588.2264,322.77362,170.51198,375.17664,539.94446,429.0121
120,422.9,59,172.63208,75.603775,339.81482,103.46296,413.52127,138.75533,472.10242,110.51205,545.4099,104.175674,584.63965,101.0991,523.0192,162.73077,262.839,193.3983,492.76086,207.36957,333.3611,195.38889,156.55882,241.5,378.5886,277.29745,594.6316,267.82455,321.62766,275.62766,474.8,274.41,540.62195,339.86584,269.95715,357.84286,420.54166,364.83334,419.42593,431.75925,473.47296,448.98648,386.77274,211.6909,143.45349,168.12791,328.5164,469.4836,223.5,207.71875,204.8871,88.27419,275.94318,66.22727,49.97059,154.97058,605.7349,70.86242,582.0659,220.74806,256.16965,109.19643,189.64706,360.05884,39.453487,50.26744,118.86585,31.256098,317.1356,206.44067,144.36842,421.6579,502.63535,59.86842,88.47298,237.55405,261.29053,470.9189,217.04887,174.11655,191.36504,222.40184,144.8871,221.78387,353.0783,323.18073,590.51886,322.25943,171.54242,376.0212,541.6386,429.07425
121,422.69354,57.33871,172.54504,75.10361,339.77274,104.61688,414.27118,140.22882,470.7376,110.09406,549.2,103.11667,584.2534,102.73288,520.63635,164.06818,258.79214,192.08427,489.80527,206.56316,331.8684,196.88158,156.16667,245.81482,377.4889,277.03333,595.18225,266.73364,322.85294,276.7647,474.75235,272.3972,539.57275,341.64545,270.56976,353.1744,423.69754,369.01852,418.72223,431.77777,474.45456,450.3409,387.28378,212.3018,145.22728,167.04546,328.75287,468.2931,229.35161,208.62257,203.79167,86.958336,271.47116,62.576923,44.1875,162.5,606.4928,70.06115,581.3492,221.33333,256.37964,107.796295,191.76923,360.19232,41.285713,46.142857,121.416664,30.305555,316.7617,204.5841,144.63461,419.59616,500.85385,58.3,89.166664,237.9762,260.42258,469.99677,220.65094,175.52516,189.12758,222.40344,143.91463,220.62195,355,323.23627,592.92725,322.75,170.98022,376.89548,542.13763,427.99542
122,424.04166,56.375,169.78358,73.231346,342.2143,107.53571,412.4448,139.27301,470.51852,110.37963,549.2895,103.60526,583.50476,104.05238,523.6628,164.5,258.575,191.125,492.85294,206.82353,328.25,193.41667,157.08621,245.18965,377.29745,279.01898,595.0625,265.92856,316.76086,277.55798,477.73215,272.67856,540.61865,342.41525,271.85135,354.4189,418.33334,370.0476,419.08334,432.20834,473.7414,449.15518,389.2551,213.07143,145.56451,162.40323,331.62,468.54,228.71568,210.14706,204.31482,84.42593,270.4495,63.61111,44.833332,161.2,607.5719,70.62418,580.4493,222.41304,255.9026,110.344154,193.03334,359.5889,38.67857,50.92857,120.203705,33.537037,314.6188,202.13367,142.60146,419.4855,499.88406,57.304348,88.3125,238.16667,259.02414,470.17587,221.47647,173.27058,188.6345,222.04385,143.04396,221.3901,354.60056,322.05865,591.4518,321.8202,170.4155,375.0986,541.1383,425.93616
123,421.68182,58.409092,171.95132,73.90708,339.78735,103.925285,413.66666,139.11728,470.4149,110.74468,545.9912,105.8421,584.87115,104.65284,524.96875,167.4375,260.68182,193.04546,491.1154,206.32692,329.58334,194.25,160.44737,245.55263,375.05554,278.41666,595.31055,266.4579,318.3113,280.16037,474.74445,273.34445,540.2447,341.97873,270.41666,355.47223,419.04718,368.46225,424.513,431.487,473.18967,448.2931,386.825,213.9,143.76315,162.1579,328.74677,468.33118,233.85353,210.99495,204.89285,83.28571,271.77274,64.00505,45.666668,157.5,606.6337,71.888535,579.73486,223.09848,256.30197,107.4703,197.11194,358.99252,39.735294,48.058823,115.30612,33.377552,314.82773,204.39915,138.5625,419.9375,500.84506,55.69718,86.3642,239.08025,258.16217,470.81757,220.63725,170.93137,189.8146,222.8146,139.66667,222.59334,353.2,321.74707,588.5603,321.04272,173.19798,371.7886,542.8333,427.79102
124,427.92856,51.857143,171.03448,73.92242,337.225,101.45,414.5,136.55185,471.3532,109.88532,546.45325,105.845795,583.4421,104.25676,525.5,170.85715,258.7763,191.28947,490.74243,207.34848,329.44116,195.20589,157.28572,245.83928,378.64285,276.58334,596.5702,266.72806,314.6494,278.1092,471.40323,274.5484,540.9388,341.7755,269.25,359.08334,418.20535,367.0982,427.55768,430.6154,473.3846,448.1154,386.7623,213.79507,143.53334,165.03334,332.23685,467.8421,233.637,210.73288,204.98648,80.52702,273.21667,65.083336,46.214287,160.0238,606.5136,71.105446,578.6295,223.48561,257.6758,109.14835,196.48685,359.64474,39.05263,51.157894,116.42308,33.76923,312.03125,204.70833,143.68056,418.41666,500.9179,54.94776,89.33784,237.58109,257.91333,471.56,216.18208,169.92197,188.86806,224.50694,139.35617,223.61644,353.23596,320.10114,587.67145,321.34286,176.06522,373.0031,544.0654,426.22775
125,427.65,53.05,173.7037,75.111115,340.2876,103.54425,414.5345,137.71265,471,109.47414,545.9732,106.04464,582.34186,104.23505,526.2368,167.13158,261.87036,190.62962,485.9557,209.1962,332.3095,198.54762,161,247.16667,379.7805,277.57318,595.51904,265.99524,317.59302,281.05814,473.60577,275.51923,541.89624,341.32074,265.46103,357.95456,417.12024,367.8924,427.60416,430.95834,473.4643,449.17856,390.35147,212.5,140.32455,165.9386,328.45456,469.9697,232.59566,209.61304,209.65663,83.25903,271.02127,64.65958,47.40244,160.45122,604.0933,72.4,578.7923,224.13077,256.4684,109.82632,196.5,363.45834,39.20213,50.30851,114.083336,32.416668,313.47058,201.86765,142.48685,418.64474,498.35074,55.66418,85.013885,242.375,256.37097,473.7903,215.04878,169.87195,185.46094,224.19531,140.1506,222.8253,353.27298,319.4892,587.2478,321.67825,176.28049,371.5305,544.92926,427.54245
126,427.39743,52.166668,173.83028,74.5367,338.71213,104.06566,415.7875,136.0375,471.4149,110.97872,544.93243,105.72523,582.2347,103.369385,526.4737,164.47368,261.6091,191.71819,485.625,210.3125,329.97058,197.91176,154.78302,247.4151,383.2619,278.5238,595.7735,266.14102,316.17856,282,474.6868,277.13736,541.94543,343.1182,267.70755,357.6698,417.94086,364.5,428.63043,430.32608,472.87036,449.53705,391.85632,211.99425,141.72974,164.13513,324.70514,469.29486,233.16327,212.72449,209.89784,83.446236,269.87143,62.471428,49.152172,159.5145,603.2134,71.23248,575.92444,224.3777,255.46552,110.12069,192.5,361.92856,36.833332,52.796295,114.5,27.557142,313.88202,199.72472,140.44737,415.94736,499.2687,55.22789,85.24286,240.41429,261.02756,473.5866,214.82353,169.71765,187.78662,223.14969,140.6656,221.93312,354.23596,318.17978,589.0753,321.54248,176.90112,372.56213,546.84906,426.61322
127,430.825,51.45,174.13303,72.76605,339.32104,104.33158,415.03174,135.50793,470.52728,110.2,542.4,106.836365,582.2683,103.89838,525.0517,166.15517,260.95615,189.6579,489.03333,209.61111,329.3889,196.16667,156.48851,247.6954,382.72,282.14,593.3,266.71906,311.78125,281.4479,473.96088,277.76086,541.00494,342.4109,266.05554,356.33334,415.8253,365.41565,427.8421,429.10526,473.26923,447.69232,390.39062,212.10938,140.91667,165.75,324.0484,467.98386,234.44624,215.85484,211.90678,82.70339,269.65863,62.306896,52.932434,158.93243,602.8077,69.73077,574.2444,224.4173,253.98781,108.80488,196.41026,361.35898,37.02,51.58,114.20588,27.441177,313.25208,198.40909,141.58571,418.01428,499.67334,55.22,82.57692,239.73077,259.6386,474.71783,214.01701,170.42517,188.36131,221.4854,141.76945,224.32036,351.80908,319.9485,590.5455,319.83182,177.39697,369.76062,547.2121,427.12122
128,428.9,49.8,177.01111,72.45556,337.5909,105.621216,414.363,132.89041,470.92593,110.01852,542.06366,108.318184,582.7532,102.81645,524.0294,165.47058,258.14212,191.1,485.96237,209.02689,328.25,195.25,156.4375,245.40625,380.45282,280.83963,594.2787,265.80328,310.42728,277.3,473.7264,278.9151,541.0243,342.82037,270.5707,355.95456,417.12775,365.4124,428.07446,431.5851,473.23685,448.1316,392.4579,213.1,143.0238,166.21428,324.52777,467.80554,234.95555,214.84445,209.6579,81.7421,267.98438,61.5625,52.080647,159.56451,602.0597,69.8806,575.0224,224.75374,252.66191,106.85238,192.7,362.1,36.55263,49.18421,115.14286,29.928572,316.08,196.18,139.87837,418.6081,500.35925,54.914814,83.82258,240.53226,261.07333,476.20667,212.02942,168.32353,187.1875,224.98438,139.03572,223.60715,353.31,318.92,591.56946,320.5324,178.33109,371.20947,546.9826,427.9776
129,430.6875,48.6875,173.41818,71.34545,335.0111,103.433334,413.5098,136.48529,470.7857,110.42857,542.0686,110.15686,584.37866,102.90586,525,165.5625,258.3,190.68,483.5,212.08824,336.3158,197.60527,152.87646,244.78235,378.79413,282.91177,593.39624,266.04718,313.6215,278.91122,475.96155,278.3718,541.31903,338.1381,269.42856,357.25714,418.33838,367.5101,424.20514,431.55127,472.75,448.16666,390.37827,212.75217,140.4697,167.16667,323.63333,470.7,232.66867,214.29518,209.66304,81.945656,268.56088,61.082607,49.629032,157.1129,602.08777,70.23283,572.41406,222.49219,252.55103,104.765305,190.81035,361.18967,40.841774,51.170887,120.35507,31.108696,311.42307,200.79808,143.17165,415.9179,502.271,54.744274,85.3,239.375,259.35,476,212.41925,170.44409,185.2686,223.49173,138.0241,220.9277,350.35312,319.3757,592.2094,318.87607,177.13226,369.7774,546.3223,428.74365
130,429.76315,48.13158,173.49219,73.16406,338.487,105.07143,413.35855,138.25122,470.69418,110.451454,543.86285,110.58849,584.2265,101.726494,522.939,159.71951,258.3,190.40588,481.21875,210.625,331.44116,200.18628,155.78572,242.95238,375.5476,282.88095,594.27966,266.19492,311.76416,279.67926,476.18253,276.40475,540.63336,339.3857,267.48572,357.14285,416.39062,368.40625,423.95456,436.0909,474.1842,451.39474,392.4478,212.3174,139.66667,164.5,328.34723,469.54166,228.87737,214.3868,212.08888,85.45556,268.59174,63.490826,49.916668,162.44444,603.27374,71.64599,572.508,223.588,253.38542,104.895836,195.05556,359.9127,37.20968,50.33871,123.55357,29.035715,308.5392,201.61765,145.7973,413.77026,501.3052,55.103897,84.7,236.3,259.5,475.6111,211.79697,171.37273,186.45804,222.8916,137.1338,223.04225,353.5756,318.3721,591.5307,320.00876,177.10959,371.50684,547.3238,428.55713
131,428.35715,51.357143,174.4187,73.150406,339.95456,104.18687,412.61166,139.44661,470.39624,110.0566,544.5877,110.40351,585.24896,102.47531,524.53705,158.09259,261.68604,192.22093,485.80096,212.24757,329.73077,202.53847,154.5,241.06667,381.74,286.51334,594.7281,264.6842,310.2604,282.02084,473.56668,275.80475,542.35565,338.62372,269.26315,358.6842,418.97,367.84,420.52777,432.55554,475.9634,452.37805,393.47116,209.74039,137.98,164.38,325.67023,470.37234,230.84782,216.32608,208.5,84.53704,268.79688,66.16406,51.517544,159.5351,604.41034,70.72069,573.68384,220.03676,254.0965,103.20175,198.77272,358.5,38.15625,52.875,122.8735,27.174698,311.26666,201.54445,145.58,414.18,502.48602,55.15035,84.85,237.25,260.8421,474.3158,212.44969,170.65094,184.8,222.725,138.1962,225.27216,352.3125,319.88068,590.13763,321.79358,178.09355,371.98386,546.4606,430.94827
132,425.00848,51.618645,174.491,74.62613,340.03192,104.1383,412.80646,139.10753,470.89157,108.75301,543.92426,108.36869,585.5455,100.75,522.8226,161.95161,256.89603,192.4901,488.35965,209.95615,331.22223,203.27777,148.90741,241.53703,381.5706,284.7353,592.62726,264.9909,311.63223,283.5661,474.9156,277.6948,541.8095,338.77777,270.47726,361,417.78333,368.83334,419.60715,432.39285,473.64285,451.07144,393.75226,210.3018,139.85556,164.56667,329.05405,468.97296,227.33871,217.30646,208.875,85.541664,270.68253,67.51588,53.11905,156.78572,604.6894,72.67424,575.7867,220.19333,252.83333,102.850426,195.76471,362.80884,38.583332,51.3125,125.51923,26.48077,312.03775,201.66982,143.35715,415.5357,502.61563,56.87415,89.253426,236.65068,259.88095,476.16666,211.73567,171.06688,185.03473,222.52777,139.12914,226.36755,353.65182,320.27487,589.3677,324.23038,180.31529,371.8758,546.0075,429.92212
133,428.36905,49.416668,174.84782,74.88261,338.61703,103.53191,412.47354,138.45767,470.92307,109.26282,542.84515,108.61504,585.7593,99.71852,524.25,158.30556,256.91415,194.09596,485.72018,210.9954,333.8125,201.0625,146.68518,240.9321,381.15308,283.13266,593.092,262.908,312.46033,283.9524,475.57144,275.35715,542.5941,339.51178,269.625,361.7841,420.72018,369.59174,420.07144,428.47144,473.6,449.93332,393.66,211.65,138.13158,161.07895,332.8846,467.42307,231.26086,215.98914,210.83333,80.791664,271.3963,66.94444,52.47826,163.26086,606.55035,76.17626,575.1957,219.5145,251.83333,102.68519,196.34616,361.65384,40.282608,52.224636,123.21134,28.21134,311.6574,203.46297,143,415.8125,502.4776,54.30597,86.64286,235.75,260.95947,474.14865,212.046,172.29755,181.01492,221.85822,141.48734,228.40506,354.5,320.44846,589.5,324.01328,182.56618,371.44116,548.1468,428.70398
134,426.62308,51.26923,174.88889,74.083336,339.89603,104.28218,411.8143,137.00952,470.51343,109.51342,543.0755,110.462265,583.32355,103.26471,521.1842,161.46053,257.2284,194.5,483.55554,212.25926,337.3919,196.5,146.38235,234.73529,377.15625,283.91666,595.0888,263.3785,313.71497,284.75235,473.82382,275.67142,545.0645,337.6855,268.24075,364.35184,420.90384,371,419.84375,429.8125,474.18967,451.7069,392.42307,210.64423,141.2907,160.34883,328.1579,469.67105,228.37038,216.05556,211.03847,83.26923,271.65973,71.166664,52.79787,160.54256,606.764,77.02,577.9762,220.03969,254.09435,103.34906,191.5,361.62122,36.9,52.9,122.42308,26.576923,311.67758,203.14487,142.04347,414.08694,501.26596,53.592197,88.22222,234,262.6282,474.21796,211.4647,171.64117,181.50813,222.09349,143.1207,227.76437,353.91574,321.36517,590.4011,326.57693,181.22368,371.95395,549.9663,427.57773
135,428.84375,49.78125,174.82076,75.62264,340.28152,102.81933,411.1601,137.21921,471.77206,109.07353,541.7525,108.64141,583.5229,109.86641,521.00604,162.41566,253.55,195,485.22116,214.8173,334.1,196.95,146.37878,242.74243,376.80927,281.4175,594.8366,265.06436,312.97446,286.4781,476.24765,275.00467,543.39526,337.3857,268.0059,361.71176,420.90475,368.40475,421,425.83334,473,450.875,391.57608,212.43478,143.4375,158.83333,324.5,470.55713,228.27142,217.07143,217.20103,83.170105,272.99295,70.88028,53.045456,160.97728,606.4706,78.01471,577.3731,223.97762,253.8,102.725,193.26,358.94,42.16234,50.94156,119.729164,23.354166,308.3889,206.22223,138.2,414.6143,501.0597,51.61194,90.55,235.9,258.82257,476.24194,210.54225,171.67606,180.9375,220.94643,145.93124,228.3875,358.15143,322.91144,590.97,326.515,181.22603,369.6096,551.9192,425.26263
136,426.6356,52.177967,175.46875,75.583336,340.57144,98.35714,412.86316,136.90526,470.58548,110.24359,542.7083,108.822914,585.7951,111.92623,524.5,161.34375,256.0102,193.7347,482.67648,216.85294,330.8125,196.3125,150.38422,242.80527,377.625,284.0125,592.7719,267.21054,313.40265,290.23453,476.40164,273.11475,542.40814,339.9898,267.72223,363.83334,427.2732,368.52063,420.81915,433.6915,476.5164,451.30328,391.85577,211.6923,145.07143,160.42857,324.35294,469.82352,226.40909,214.95454,215.06097,85.03658,273.99277,70.847824,51.375,161,607.58527,77.0814,575.35077,223.61194,257.00723,104.12319,192.92857,361.5357,44.451614,50,119.42308,26.935898,311.17273,205.09091,138.05,415.725,498.97827,50.028984,93.21429,235.83333,259.2619,472.6905,210.29411,169.875,180.59322,219.48305,145.73271,226.5,356.92615,322.10226,589.8652,326.83145,181.45035,368.2305,551.56555,422.87158
137,428.7143,54.04762,176.09663,77.73529,339.04736,104.02631,413.2514,137.07062,468.15573,112.565575,544.14703,107.45098,582.5673,111.84615,522.15955,161.03192,259.58694,192.65218,483.4294,216.02942,332.10294,197.45589,148.3158,242.94737,376.93,279.64,595.66925,266.86923,314.43878,291.40817,475.9537,273.12964,541.77954,340.46774,269.5,366.4,427.93024,369.22092,420.2857,433.2857,473.0625,449.5625,394.10504,209.89496,144.98276,158.36208,328.4091,469.55194,230.5,215.54762,218.03683,82.552635,275.9874,69.85294,52.314816,160.94444,607.91986,80.62977,575.0931,223.16896,254.07272,103.045456,195.07143,365.42856,45.7,50.033333,119.36667,26.766666,313.10376,205.6132,138.3125,417.875,501.26785,49.50893,92.833336,231.5,264.52084,473.15625,211.41765,169.15883,182.08824,219.33333,147.09036,225.60843,355.01898,322.67722,588.785,326.365,182.73567,370.41083,551.36487,426.52704
138,427.1579,50,176.30328,78.60656,335.8111,102.5,415.20456,136.75757,470.09634,110.19725,542.7985,107.768654,580.4016,109.959015,523.67645,159.08824,260.3,192.42308,481.80908,215.35454,330.58,201.22,148.08621,241.60345,376.9421,281.87894,594.9359,268.93588,311.6207,292.36206,474.73727,273.57626,544.6402,339.59344,267.6059,365.58237,427.4151,368.10376,418.84616,430.1154,477.76154,450.43848,394.37396,207.64285,141.11905,159.54762,331.6081,470.04053,234.25,215.28572,217.92975,80.995865,276.10938,72.03906,50.903847,161.84616,607.10297,81.89706,574.70715,223.84285,255.9,104.2,197.89536,365.59302,44.360466,52.360466,125.43023,26.348837,314.68182,208.79546,139.83333,410.63333,503.90158,48.767715,90.59524,230.54762,264.77274,472.18182,209.96452,168.16452,180.3,217.6,146.63414,225.40854,353.43198,321.6837,589.4146,326.17075,183.26875,368.73126,548.65955,423.12766
139,423.41046,53.05224,177.52777,79.22222,340.14462,103.85537,420.47873,135.60638,470.7906,109.76495,542.12714,109.44915,579.39655,108.56035,521.8953,161.75581,258.4,193.3375,484.36917,214.10748,329,196.28572,147.62766,241.64894,376.5,283.32022,594.4187,267.10974,313.90286,294.1187,475.67856,272.7232,545.4394,338.91415,271.43103,365.22415,425.32858,365.9,424.32956,431.14774,480.71738,453.19565,395.72882,208.76271,138.12746,161.95097,333.96155,467.26923,233.21794,215.3718,216.94118,80.960785,275.8305,72.60169,47.302197,163.14835,604.8712,84.77273,575.57196,226.01079,253.99039,104.99039,202.70224,366.55618,43.349056,51.462265,125.19892,22.973118,312.86145,209.05421,135.55556,416.72223,504.35,49.314285,92.844826,236.67241,265.41953,471.546,211.08522,169.01704,181.46875,219.72656,146.10736,220.6227,351.8229,323.78647,590.4518,324.03012,183.75903,369.6988,548.0803,420.5259
